keyboard	terminal	_has_part-inv
wavelet	undulate	_derivationally_related_form
paladin	push	_derivationally_related_form-inv
judge	estimate	_derivationally_related_form-inv
fizz	sparkle	_derivationally_related_form
height	altitudinal	_derivationally_related_form
pinch	tweak	_derivationally_related_form-inv
countermand	vacate	_derivationally_related_form-inv
shallot	onion	_hypernym
crossing	voyage	_hypernym
terminate	stop	_hypernym-inv
spotlight	foreground	_derivationally_related_form
moonshine	moonshiner	_derivationally_related_form
archaism	control	_member_of_domain_topic
pygmy_chimpanzee	pan	_member_holonym
forest	forestry	_derivationally_related_form-inv
tower	shape	_hypernym
tameness	tamed	_derivationally_related_form
zest	season	_hypernym
panzer	tank	_hypernym
declare	verify	_hypernym-inv
prowess	oenology	_hypernym-inv
combust	singe	_hypernym-inv
spot	comptrollership	_hypernym-inv
rally	tennis	_member_of_domain_topic-inv
liberal_arts	history	_hypernym-inv
scamp	youngster	_hypernym
mutilate	mutilator	_derivationally_related_form
hamburg	port	_instance_hyponym-inv
scar	scratch	_derivationally_related_form-inv
abundant	abound	_derivationally_related_form-inv
sweetening	sweeten	_derivationally_related_form
dismount	unhorse	_derivationally_related_form
piece	beam	_hypernym-inv
scratcher	soul	_hypernym
swordsman	scrapper	_hypernym
grass	cordgrass	_hypernym-inv
mint	works	_hypernym
variability	uneven	_derivationally_related_form-inv
sufficiency	sufficient	_derivationally_related_form
take	seize	_hypernym-inv
strewing	sprinkle	_derivationally_related_form
recommend	recommendation	_derivationally_related_form
lighterage	transportation	_hypernym
pioneer	undertake	_hypernym-inv
supply	sustain	_hypernym-inv
waterspout	souse	_derivationally_related_form-inv
crab	spider_crab	_hypernym-inv
rustiness	slowness	_hypernym
stimulate	causative	_derivationally_related_form-inv
pluck	picking	_derivationally_related_form-inv
pleat	plication	_hypernym
maim	mutilator	_derivationally_related_form
visa	warrant	_hypernym
follow	compliant	_derivationally_related_form-inv
comparison	liken	_derivationally_related_form
wing	organ	_hypernym
stylize	way	_derivationally_related_form-inv
utter	moan	_hypernym-inv
blue	blueness	_derivationally_related_form-inv
denier	refuse	_derivationally_related_form
disturbance	touch	_derivationally_related_form-inv
rust	rusting	_derivationally_related_form-inv
priming	detonating_fuse	_hypernym-inv
compartmentalization	typology	_hypernym-inv
covering	overlapping	_hypernym-inv
raise	weightlifter	_derivationally_related_form
pain	suffer	_derivationally_related_form-inv
ejaculate	interjection	_derivationally_related_form
pan	saucepan	_hypernym-inv
water	seawater	_hypernym-inv
device	muffler	_hypernym-inv
otologist	otology	_derivationally_related_form-inv
utilization	activity	_hypernym
birch_tree	river_birch	_hypernym-inv
hg	kilogram	_part_of
conciliation	settle	_derivationally_related_form
reliever	still	_derivationally_related_form-inv
orb	eyeball	_derivationally_related_form-inv
upshot	eventuate	_derivationally_related_form
kid	jolly	_derivationally_related_form
swamp	inundation	_derivationally_related_form
lining	line	_derivationally_related_form-inv
predication	logic	_member_of_domain_topic-inv
autodidact	soul	_hypernym
nadolol	beta_blocker	_hypernym
ruin	destructible	_derivationally_related_form
lean	tilt	_derivationally_related_form-inv
astronautics	physics	_hypernym
magnetize	magnet	_derivationally_related_form-inv
icon	computing	_member_of_domain_topic-inv
localize	location	_derivationally_related_form
take	beacon	_hypernym-inv
involvement	regard	_derivationally_related_form
wager	promise	_hypernym
travel	angle	_hypernym-inv
holdfast	knot	_hypernym-inv
hold	carry	_hypernym-inv
raise	provocative	_derivationally_related_form
toy	do	_hypernym
pasture	fodder	_hypernym
silicon_oxide	oxide	_hypernym
stunt	acrobatic_stunt	_hypernym-inv
music	recapitulation	_member_of_domain_topic
flash	appear	_hypernym
music	transcribe	_member_of_domain_topic
pratfall	sin	_derivationally_related_form-inv
overacting	playing	_hypernym
mind	view	_hypernym
recreation	activity	_hypernym
touching	skimming	_hypernym-inv
blitzkrieg	onslaught	_hypernym
chorus	choral	_derivationally_related_form
eye	eyeball	_derivationally_related_form-inv
tail	shadow	_derivationally_related_form-inv
main	hydrosphere	_has_part-inv
spot	trusteeship	_hypernym-inv
intake	aspirate	_derivationally_related_form
sustain	chock	_hypernym-inv
wood_stork	stork	_hypernym
prayer	pray	_derivationally_related_form-inv
collection	hand	_hypernym-inv
paragraph	write	_hypernym
narrate	inform	_hypernym
walk	stroll	_hypernym-inv
soul	demander	_hypernym-inv
cook	brown	_hypernym-inv
know	knowing	_derivationally_related_form-inv
klaxon	honk	_derivationally_related_form-inv
lessen	weaken	_hypernym-inv
tone	trill	_hypernym-inv
pelt	throw	_hypernym
sell	deaccession	_hypernym-inv
soul	subject	_hypernym-inv
activity	control	_hypernym-inv
movement	repulse	_derivationally_related_form-inv
individuate	individuation	_derivationally_related_form-inv
rent	lease	_derivationally_related_form
island	taiwan	_instance_hypernym-inv
stunt	per_se	_hypernym
mythology	myth	_member_meronym
succeed	successor	_derivationally_related_form
take	transporter	_derivationally_related_form-inv
tort	trespass	_hypernym-inv
love	enjoyment	_derivationally_related_form-inv
radiate	vary	_hypernym
withers	deer	_has_part-inv
sabotage	weaken	_derivationally_related_form
scope	pallet	_hypernym-inv
yachting	yacht	_derivationally_related_form
sumptuousness	wanton	_derivationally_related_form
raise	provocation	_derivationally_related_form
statistician	statistics	_derivationally_related_form
tyranny	absolutist	_derivationally_related_form
dishonesty	untruthfulness	_hypernym-inv
shame	oblige	_hypernym
represent	draw	_hypernym-inv
vernacular	redskin	_synset_domain_usage_of-inv
publicity	marketing	_has_part-inv
weakening	weaken	_derivationally_related_form-inv
demurrer	except	_derivationally_related_form-inv
submenu	computing	_member_of_domain_topic-inv
wheel	kickstand	_part_of-inv
souse	duck	_hypernym-inv
port	honolulu	_instance_hypernym-inv
safety	status	_hypernym
thing	wobbler	_hypernym-inv
trademark	lipitor	_synset_domain_usage_of-inv
rosebush	rosa	_member_holonym
interoperability	nightjar	_derivationally_related_form-inv
portrayal	portray	_derivationally_related_form-inv
slash	slice	_derivationally_related_form
skinner	mule	_derivationally_related_form
vacuum_flask	flask	_hypernym
push	press	_hypernym
close	windup	_derivationally_related_form
darfur	sudan	_has_part-inv
river	estuary	_has_part
goodness	welfare	_hypernym-inv
punctuation_mark	quote	_hypernym-inv
thoughtful	attentiveness	_derivationally_related_form-inv
crammer	textbook	_hypernym
intuition	intuit	_derivationally_related_form
podiatrist	specialist	_hypernym
glade	clear	_derivationally_related_form-inv
gird	rearm	_hypernym-inv
abduction	seizure	_hypernym
felicity	felicitous	_derivationally_related_form
rabbit	hare	_has_part-inv
propagation	spreading	_hypernym
portrayal	present	_derivationally_related_form
supplication	service	_has_part-inv
impel	force	_derivationally_related_form
suppress	restrain	_hypernym-inv
man	mane	_part_of-inv
sprinkle	spread	_derivationally_related_form-inv
cincinnati	ohio	_part_of
sequestration	withdraw	_derivationally_related_form-inv
restore	regeneration	_derivationally_related_form-inv
reason	think	_hypernym
rent	yield	_hypernym
inseminate	seminal_fluid	_derivationally_related_form-inv
slit	incise	_derivationally_related_form-inv
device	machine	_hypernym-inv
cask	spile	_part_of-inv
sit	rider	_derivationally_related_form-inv
uninterrupted	persistence	_derivationally_related_form
transfix	fascination	_derivationally_related_form
steal	heist	_hypernym-inv
obedience	obey	_derivationally_related_form-inv
repose	lie	_hypernym
mow	loft	_hypernym
scientist	mathematician	_hypernym-inv
tempt	invitation	_derivationally_related_form-inv
pike_perch	perch	_hypernym
fluorine	gas	_hypernym
sanction	approbation	_derivationally_related_form-inv
theophylline	trademark	_member_of_domain_usage-inv
remainder	rest	_derivationally_related_form
shut	shutter	_derivationally_related_form-inv
tie	bond	_derivationally_related_form
centerfield	outfield	_part_of
wiper_blade	wipe	_derivationally_related_form
recess	recession	_derivationally_related_form-inv
excitement	stimulate	_derivationally_related_form-inv
tog	regalia	_derivationally_related_form-inv
nurse	feel	_hypernym
pluck	picker	_derivationally_related_form-inv
schmoozer	conversation	_derivationally_related_form-inv
purport	get	_derivationally_related_form
beta_blocker	nadolol	_hypernym-inv
converging	meet	_derivationally_related_form-inv
prank	frivolous	_derivationally_related_form-inv
assembly	tribunal	_hypernym-inv
slue	skid	_hypernym-inv
questioning	question	_derivationally_related_form-inv
tone	scale	_member_holonym
sweat	pass	_hypernym
pendulum	bob	_has_part
subjugation	subjugate	_derivationally_related_form
respecter	value	_derivationally_related_form-inv
abduction	snatch	_derivationally_related_form-inv
attacker	wolf	_hypernym-inv
iliac_artery	artery	_hypernym
revolutionize	inspirer	_derivationally_related_form
turret	tank	_part_of
dresser	drawer	_has_part
whimsy	arbitrary	_derivationally_related_form
garment	pocket	_has_part
inquire	pry	_hypernym-inv
trauma	wheal	_hypernym-inv
cell	organism	_part_of
doings	activity	_hypernym
publication	magazine	_hypernym-inv
marsh_wren	wren	_hypernym
saturate	saturation	_derivationally_related_form-inv
roleplay	perform	_hypernym
insensitive	insensitivity	_derivationally_related_form
stipulate	undertake	_hypernym
resume	resumption	_derivationally_related_form-inv
tx	el_paso	_has_part
keep	castle	_part_of
instrumentation	toiletry	_hypernym-inv
gong	sound	_hypernym
cry	yip	_hypernym-inv
palisade	wall	_derivationally_related_form-inv
intervention	positioning	_hypernym
swamp	torrent	_derivationally_related_form
appearance	seem	_derivationally_related_form
refinement	improvement	_hypernym
mule	equine	_hypernym
polish	furbish	_derivationally_related_form-inv
immobile	immobilize	_derivationally_related_form
vindication	justification	_hypernym-inv
understudy	surrogate	_derivationally_related_form
swindle	victimize	_derivationally_related_form
remark	notice	_derivationally_related_form
ping	reach	_hypernym
fly	travel	_hypernym
showing	parade	_hypernym-inv
hook	addict	_derivationally_related_form
pail	waterwheel	_part_of
provocation	stimulate	_derivationally_related_form
soul	waker	_hypernym-inv
relaxant	drug	_hypernym
hurtle	sling	_hypernym-inv
similarity	sameness	_hypernym
write	paragraph	_hypernym-inv
fornication	fornicator	_derivationally_related_form
contamination	contaminate	_derivationally_related_form
entry	record	_derivationally_related_form
surface	soot	_hypernym-inv
drop	devolution	_derivationally_related_form-inv
stamp	imprint	_hypernym
reversion	retrogress	_derivationally_related_form-inv
total	quantity	_derivationally_related_form
nigeria	lagos	_part_of-inv
lineman	footballer	_hypernym
replication	genetics	_member_of_domain_topic-inv
interjection	ejaculate	_derivationally_related_form
slacken	slump	_derivationally_related_form
womanly	woman	_derivationally_related_form-inv
swimmer	jock	_hypernym
available	handiness	_derivationally_related_form
deer	sika	_hypernym-inv
article	oblige	_hypernym
chemistry	catalyst	_member_of_domain_topic
release	number	_derivationally_related_form-inv
tract	square	_hypernym-inv
soul	scholar	_hypernym-inv
pass	qualifying	_derivationally_related_form
maim	wound	_hypernym
holograph	picture	_hypernym
cerebral_hemorrhage	hemorrhage	_hypernym
offense	blackmail	_member_of_domain_topic
eggs	foodstuff	_hypernym
decree	ordain	_hypernym-inv
neglect	negligent	_derivationally_related_form-inv
worsen	drop	_hypernym-inv
anxiety	uneasiness	_hypernym-inv
habituation	habituate	_derivationally_related_form-inv
resource	sustenance	_hypernym-inv
obvious	patency	_derivationally_related_form-inv
teasing	disentangle	_derivationally_related_form
distend	distention	_derivationally_related_form
exclude	exclusion	_derivationally_related_form
trademark	tylenol	_synset_domain_usage_of-inv
passageway	heading	_hypernym-inv
glaze	glazier	_derivationally_related_form-inv
packaging	package	_derivationally_related_form
appendage	supplement	_derivationally_related_form-inv
crusher	squelch	_derivationally_related_form-inv
impropriety	improper	_derivationally_related_form-inv
comet	nucleus	_has_part
placate	conciliatory	_derivationally_related_form-inv
position	positioning	_derivationally_related_form
submit	respectfulness	_derivationally_related_form
easterly	wind	_hypernym
scaly_anteater	placental_mammal	_hypernym
tap	supply	_hypernym
sully	stain	_derivationally_related_form
alter	modification	_derivationally_related_form
correspondence	card	_hypernym-inv
take	mercantilism	_member_of_domain_topic-inv
condensation	summary	_hypernym
firing	onslaught	_hypernym
spleen	splenic_artery	_part_of-inv
horology	prowess	_hypernym
overvaluation	estimation	_hypernym
groaner	soul	_hypernym
present	portraying	_derivationally_related_form
reiteration	retell	_derivationally_related_form-inv
os	pubis	_hypernym-inv
retell	ditto	_hypernym-inv
soul	romper	_hypernym-inv
brassiere	unmentionable	_hypernym
key	tonality	_derivationally_related_form-inv
square	checkerboard	_part_of
name	explore	_hypernym-inv
parcel	pack	_derivationally_related_form-inv
particle_accelerator	cyclotron	_hypernym-inv
converging	converge	_derivationally_related_form
ring	toll	_hypernym-inv
vindication	alibi	_hypernym-inv
find	opinion	_derivationally_related_form-inv
tally	score	_hypernym
tangency	point	_hypernym-inv
sound	video	_part_of
memorialization	memorialize	_derivationally_related_form
pace	tempo	_derivationally_related_form
auditor	controller	_hypernym
period	menstruate	_derivationally_related_form-inv
magnet	physics	_member_of_domain_topic-inv
overtone	signification	_hypernym
exhumation	exhume	_derivationally_related_form-inv
lessee	tenant	_hypernym
measuring_stick	quantify	_derivationally_related_form
incubate	incubation	_derivationally_related_form
stop	interrupt	_hypernym
condition	portion	_hypernym-inv
trickster	swindler	_hypernym-inv
seat	inductee	_derivationally_related_form
delete	deletion	_derivationally_related_form-inv
suburbia	suburban	_derivationally_related_form
motorcar	roof	_part_of-inv
fate	supernatural	_has_part-inv
rejection	repudiation	_hypernym-inv
